Year,Week,Calendar Date,Home Team,Away Team,Winner/tie,Loser/tie,PtsW,PtsL
2018,10,2018-11-11,TB,WSH,WSH,TB,16.0,3.0
2018,10,2018-11-11,TEN,NE,TEN,NE,34.0,10.0
2018,10,2018-11-11,OAK,LAC,LAC,OAK,20.0,6.0
2018,10,2018-11-11,GB,MIA,GB,MIA,31.0,12.0
2018,10,2018-11-11,LAR,SEA,LAR,SEA,36.0,31.0
2018,10,2018-11-11,PHI,DAL,DAL,PHI,27.0,20.0
2018,10,2018-11-12,SF,NYG,NYG,SF,27.0,23.0
2018,11,2018-11-15,SEA,GB,SEA,GB,27.0,24.0
2018,11,2018-11-18,ATL,DAL,DAL,ATL,22.0,19.0
2018,11,2018-11-18,BAL,CIN,BAL,CIN,24.0,21.0
2018,11,2018-11-18,DET,CAR,DET,CAR,20.0,19.0
2018,11,2018-11-18,IND,TEN,IND,TEN,38.0,10.0
2018,11,2018-11-18,JAX,PIT,PIT,JAX,20.0,16.0
2018,11,2018-11-18,NYG,TB,NYG,TB,38.0,35.0
2018,11,2018-11-18,WSH,HOU,HOU,WSH,23.0,21.0
2018,11,2018-11-18,ARI,OAK,OAK,ARI,23.0,21.0
2018,11,2018-11-18,LAC,DEN,DEN,LAC,23.0,22.0
2018,11,2018-11-18,NO,PHI,NO,PHI,48.0,7.0
2018,11,2018-11-18,CHI,MIN,CHI,MIN,25.0,20.0
2018,11,2018-11-19,LAR,KC,LAR,KC,54.0,51.0
2018,12,2018-11-22,DET,CHI,CHI,DET,23.0,16.0
2018,12,2018-11-22,DAL,WSH,DAL,WSH,31.0,23.0
2018,12,2018-11-22,NO,ATL,NO,ATL,31.0,17.0
2018,12,2018-11-25,BAL,OAK,BAL,OAK,34.0,17.0
2018,12,2018-11-25,BUF,JAX,BUF,JAX,24.0,21.0
2018,12,2018-11-25,CAR,SEA,SEA,CAR,30.0,27.0
2018,12,2018-11-25,CIN,CLE,CLE,CIN,35.0,20.0
2018,12,2018-11-25,NYJ,NE,NE,NYJ,27.0,13.0
2018,12,2018-11-25,PHI,NYG,PHI,NYG,25.0,22.0
2018,12,2018-11-25,TB,SF,TB,SF,27.0,9.0
2018,12,2018-11-25,LAC,ARI,LAC,ARI,45.0,10.0
2018,12,2018-11-25,DEN,PIT,DEN,PIT,24.0,17.0
2018,12,2018-11-25,IND,MIA,IND,MIA,27.0,24.0
2018,12,2018-11-25,MIN,GB,MIN,GB,24.0,17.0
2018,12,2018-11-26,HOU,TEN,HOU,TEN,34.0,17.0
2018,13,2018-11-29,DAL,NO,DAL,NO,13.0,10.0
2018,13,2018-12-02,ATL,BAL,BAL,ATL,26.0,16.0
2018,13,2018-12-02,CIN,DEN,DEN,CIN,24.0,10.0
2018,13,2018-12-02,DET,LAR,LAR,DET,30.0,16.0
2018,13,2018-12-02,GB,ARI,ARI,GB,20.0,17.0
2018,13,2018-12-02,HOU,CLE,HOU,CLE,29.0,13.0
2018,13,2018-12-02,JAX,IND,JAX,IND,6.0,0.0
2018,13,2018-12-02,MIA,BUF,MIA,BUF,21.0,17.0
2018,13,2018-12-02,NYG,CHI,NYG,CHI,30.0,27.0
2018,13,2018-12-02,TB,CAR,TB,CAR,24.0,17.0
2018,13,2018-12-02,OAK,KC,KC,OAK,40.0,33.0
2018,13,2018-12-02,TEN,NYJ,TEN,NYJ,26.0,22.0
2018,13,2018-12-02,NE,MIN,NE,MIN,24.0,10.0
2018,13,2018-12-02,SEA,SF,SEA,SF,43.0,16.0
2018,13,2018-12-02,PIT,LAC,LAC,PIT,33.0,30.0
2018,13,2018-12-03,PHI,WSH,PHI,WSH,28.0,13.0
2018,14,2018-12-06,TEN,JAX,TEN,JAX,30.0,9.0
2018,14,2018-12-09,BUF,NYJ,NYJ,BUF,27.0,23.0
2018,14,2018-12-09,CLE,CAR,CLE,CAR,26.0,20.0
2018,14,2018-12-09,GB,ATL,GB,ATL,34.0,20.0
2018,14,2018-12-09,HOU,IND,IND,HOU,24.0,21.0
2018,14,2018-12-09,KC,BAL,KC,BAL,27.0,24.0
2018,14,2018-12-09,MIA,NE,MIA,NE,34.0,33.0
2018,14,2018-12-09,TB,NO,NO,TB,28.0,14.0
2018,14,2018-12-09,WSH,NYG,NYG,WSH,40.0,16.0
2018,14,2018-12-09,LAC,CIN,LAC,CIN,26.0,21.0
2018,14,2018-12-09,SF,DEN,SF,DEN,20.0,14.0
2018,14,2018-12-09,ARI,DET,DET,ARI,17.0,3.0
2018,14,2018-12-09,DAL,PHI,DAL,PHI,29.0,23.0
2018,14,2018-12-09,OAK,PIT,OAK,PIT,24.0,21.0
2018,14,2018-12-09,CHI,LAR,CHI,LAR,15.0,6.0
2018,14,2018-12-10,SEA,MIN,SEA,MIN,21.0,7.0
2018,15,2018-12-13,KC,LAC,LAC,KC,29.0,28.0
2018,15,2018-12-15,NYJ,HOU,HOU,NYJ,29.0,22.0
2018,15,2018-12-15,DEN,CLE,CLE,DEN,17.0,16.0
2018,15,2018-12-16,ATL,ARI,ATL,ARI,40.0,14.0
2018,15,2018-12-16,BAL,TB,BAL,TB,20.0,12.0
2018,15,2018-12-16,BUF,DET,BUF,DET,14.0,13.0
2018,15,2018-12-16,CHI,GB,CHI,GB,24.0,17.0
2018,15,2018-12-16,CIN,OAK,CIN,OAK,30.0,16.0
2018,15,2018-12-16,IND,DAL,IND,DAL,23.0,0.0
2018,15,2018-12-16,JAX,WSH,WSH,JAX,16.0,13.0
2018,15,2018-12-16,MIN,MIA,MIN,MIA,41.0,17.0
2018,15,2018-12-16,NYG,TEN,TEN,NYG,17.0,0.0
2018,15,2018-12-16,SF,SEA,SF,SEA,26.0,23.0
2018,15,2018-12-16,PIT,NE,PIT,NE,17.0,10.0
2018,15,2018-12-16,LAR,PHI,PHI,LAR,30.0,23.0
2018,15,2018-12-17,CAR,NO,NO,CAR,12.0,9.0
2018,16,2018-12-22,TEN,WSH,TEN,WSH,25.0,16.0
2018,16,2018-12-22,LAC,BAL,BAL,LAC,22.0,10.0
2018,16,2018-12-23,CAR,ATL,ATL,CAR,24.0,10.0
2018,16,2018-12-23,CLE,CIN,CLE,CIN,26.0,18.0
2018,16,2018-12-23,DAL,TB,DAL,TB,27.0,20.0
2018,16,2018-12-23,DET,MIN,MIN,DET,27.0,9.0
2018,16,2018-12-23,IND,NYG,IND,NYG,28.0,27.0
2018,16,2018-12-23,MIA,JAX,JAX,MIA,17.0,7.0
2018,16,2018-12-23,NE,BUF,NE,BUF,24.0,12.0
2018,16,2018-12-23,NYJ,GB,GB,NYJ,44.0,38.0
2018,16,2018-12-23,PHI,HOU,PHI,HOU,32.0,30.0
2018,16,2018-12-23,ARI,LAR,LAR,ARI,31.0,9.0
2018,16,2018-12-23,SF,CHI,CHI,SF,14.0,9.0
2018,16,2018-12-23,NO,PIT,NO,PIT,31.0,28.0
2018,16,2018-12-23,SEA,KC,SEA,KC,38.0,31.0
2018,16,2018-12-24,OAK,DEN,OAK,DEN,27.0,14.0
2018,17,2018-12-30,BUF,MIA,BUF,MIA,42.0,17.0
2018,17,2018-12-30,GB,DET,DET,GB,31.0,0.0
2018,17,2018-12-30,HOU,JAX,HOU,JAX,20.0,3.0
2018,17,2018-12-30,NE,NYJ,NE,NYJ,38.0,3.0
2018,17,2018-12-30,NO,CAR,CAR,NO,33.0,14.0
2018,17,2018-12-30,NYG,DAL,DAL,NYG,36.0,35.0
2018,17,2018-12-30,TB,ATL,ATL,TB,34.0,32.0
2018,17,2018-12-30,BAL,CLE,BAL,CLE,26.0,24.0
2018,17,2018-12-30,DEN,LAC,LAC,DEN,23.0,9.0
2018,17,2018-12-30,KC,OAK,KC,OAK,35.0,3.0
2018,17,2018-12-30,LAR,SF,LAR,SF,48.0,32.0
2018,17,2018-12-30,MIN,CHI,CHI,MIN,24.0,10.0
2018,17,2018-12-30,PIT,CIN,PIT,CIN,16.0,13.0
2018,17,2018-12-30,SEA,ARI,SEA,ARI,27.0,24.0
2018,17,2018-12-30,WSH,PHI,PHI,WSH,24.0,0.0
2018,17,2018-12-30,TEN,IND,IND,TEN,33.0,17.0
2019,1,2019-09-05,CHI,GB,GB,CHI,10.0,3.0
2019,1,2019-09-08,CAR,LAR,LAR,CAR,30.0,27.0
2019,1,2019-09-08,CLE,TEN,TEN,CLE,43.0,13.0
2019,1,2019-09-08,JAX,KC,KC,JAX,40.0,26.0
2019,1,2019-09-08,MIA,BAL,BAL,MIA,59.0,10.0
2019,1,2019-09-08,MIN,ATL,MIN,ATL,28.0,12.0
2019,1,2019-09-08,NYJ,BUF,BUF,NYJ,17.0,16.0
2019,1,2019-09-08,PHI,WSH,PHI,WSH,32.0,27.0
2019,1,2019-09-08,LAC,IND,LAC,IND,30.0,24.0
2019,1,2019-09-08,SEA,CIN,SEA,CIN,21.0,20.0
2019,1,2019-09-08,ARI,DET,Tie,Tie,27.0,27.0
2019,1,2019-09-08,DAL,NYG,DAL,NYG,35.0,17.0
2019,1,2019-09-08,TB,SF,SF,TB,31.0,17.0
2019,1,2019-09-08,NE,PIT,NE,PIT,33.0,3.0
2019,1,2019-09-09,NO,HOU,NO,HOU,30.0,28.0
2019,1,2019-09-09,OAK,DEN,OAK,DEN,24.0,16.0
2019,2,2019-09-12,CAR,TB,TB,CAR,20.0,14.0
2019,2,2019-09-15,BAL,ARI,BAL,ARI,23.0,17.0
2019,2,2019-09-15,CIN,SF,SF,CIN,41.0,17.0
2019,2,2019-09-15,DET,LAC,DET,LAC,13.0,10.0
2019,2,2019-09-15,GB,MIN,GB,MIN,21.0,16.0
2019,2,2019-09-15,HOU,JAX,HOU,JAX,13.0,12.0
2019,2,2019-09-15,MIA,NE,NE,MIA,43.0,0.0
2019,2,2019-09-15,NYG,BUF,BUF,NYG,28.0,14.0
2019,2,2019-09-15,PIT,SEA,SEA,PIT,28.0,26.0
2019,2,2019-09-15,TEN,IND,IND,TEN,19.0,17.0
2019,2,2019-09-15,WSH,DAL,DAL,WSH,31.0,21.0
2019,2,2019-09-15,OAK,KC,KC,OAK,28.0,10.0
2019,2,2019-09-15,DEN,CHI,CHI,DEN,16.0,14.0
2019,2,2019-09-15,LAR,NO,LAR,NO,27.0,9.0
2019,2,2019-09-15,ATL,PHI,ATL,PHI,24.0,20.0
2019,2,2019-09-16,NYJ,CLE,CLE,NYJ,23.0,3.0
2019,3,2019-09-19,JAX,TEN,JAX,TEN,20.0,7.0
2019,3,2019-09-22,BUF,CIN,BUF,CIN,21.0,17.0
2019,3,2019-09-22,DAL,MIA,DAL,MIA,31.0,6.0
2019,3,2019-09-22,GB,DEN,GB,DEN,27.0,16.0
2019,3,2019-09-22,IND,ATL,IND,ATL,27.0,24.0
2019,3,2019-09-22,KC,BAL,KC,BAL,33.0,28.0
2019,3,2019-09-22,MIN,OAK,MIN,OAK,34.0,14.0
2019,3,2019-09-22,NE,NYJ,NE,NYJ,30.0,14.0
2019,3,2019-09-22,PHI,DET,DET,PHI,27.0,24.0
2019,3,2019-09-22,ARI,CAR,CAR,ARI,38.0,20.0
2019,3,2019-09-22,TB,NYG,NYG,TB,32.0,31.0
2019,3,2019-09-22,LAC,HOU,HOU,LAC,27.0,20.0
2019,3,2019-09-22,SEA,NO,NO,SEA,33.0,27.0
2019,3,2019-09-22,SF,PIT,SF,PIT,24.0,20.0
2019,3,2019-09-22,CLE,LAR,LAR,CLE,20.0,13.0
2019,3,2019-09-23,WSH,CHI,CHI,WSH,31.0,15.0
2019,4,2019-09-26,GB,PHI,PHI,GB,34.0,27.0
2019,4,2019-09-29,ATL,TEN,TEN,ATL,24.0,10.0
2019,4,2019-09-29,BAL,CLE,CLE,BAL,40.0,25.0
2019,4,2019-09-29,BUF,NE,NE,BUF,16.0,10.0
2019,4,2019-09-29,DET,KC,KC,DET,34.0,30.0
2019,4,2019-09-29,HOU,CAR,CAR,HOU,16.0,10.0
2019,4,2019-09-29,IND,OAK,OAK,IND,31.0,24.0
2019,4,2019-09-29,MIA,LAC,LAC,MIA,30.0,10.0
2019,4,2019-09-29,NYG,WSH,NYG,WSH,24.0,3.0
2019,4,2019-09-29,ARI,SEA,SEA,ARI,27.0,10.0
2019,4,2019-09-29,LAR,TB,TB,LAR,55.0,40.0
2019,4,2019-09-29,CHI,MIN,CHI,MIN,16.0,6.0
2019,4,2019-09-29,DEN,JAX,JAX,DEN,26.0,24.0
2019,4,2019-09-29,NO,DAL,NO,DAL,12.0,10.0
2019,4,2019-09-30,PIT,CIN,PIT,CIN,27.0,3.0
2019,5,2019-10-03,SEA,LAR,SEA,LAR,30.0,29.0
2019,5,2019-10-06,CAR,JAX,CAR,JAX,34.0,27.0
2019,5,2019-10-06,CIN,ARI,ARI,CIN,26.0,23.0
2019,5,2019-10-06,HOU,ATL,HOU,ATL,53.0,32.0
2019,5,2019-10-06,NO,TB,NO,TB,31.0,24.0
2019,5,2019-10-06,NYG,MIN,MIN,NYG,28.0,10.0
2019,5,2019-10-06,OAK,CHI,OAK,CHI,24.0,21.0
2019,5,2019-10-06,PHI,NYJ,PHI,NYJ,31.0,6.0
2019,5,2019-10-06,PIT,BAL,BAL,PIT,26.0,23.0
2019,5,2019-10-06,TEN,BUF,BUF,TEN,14.0,7.0
2019,5,2019-10-06,WSH,NE,NE,WSH,33.0,7.0
2019,5,2019-10-06,LAC,DEN,DEN,LAC,20.0,13.0
2019,5,2019-10-06,DAL,GB,GB,DAL,34.0,24.0
2019,5,2019-10-06,KC,IND,IND,KC,19.0,13.0
2019,5,2019-10-07,SF,CLE,SF,CLE,31.0,3.0
2019,6,2019-10-10,NE,NYG,NE,NYG,35.0,14.0
2019,6,2019-10-13,TB,CAR,CAR,TB,37.0,26.0
2019,6,2019-10-13,BAL,CIN,BAL,CIN,23.0,17.0
2019,6,2019-10-13,CLE,SEA,SEA,CLE,32.0,28.0
2019,6,2019-10-13,JAX,NO,NO,JAX,13.0,6.0
2019,6,2019-10-13,KC,HOU,HOU,KC,31.0,24.0
2019,6,2019-10-13,MIA,WSH,WSH,MIA,17.0,16.0
2019,6,2019-10-13,MIN,PHI,MIN,PHI,38.0,20.0
2019,6,2019-10-13,ARI,ATL,ARI,ATL,34.0,33.0
2019,6,2019-10-13,LAR,SF,SF,LAR,20.0,7.0
2019,6,2019-10-13,DEN,TEN,DEN,TEN,16.0,0.0
2019,6,2019-10-13,NYJ,DAL,NYJ,DAL,24.0,22.0
2019,6,2019-10-13,LAC,PIT,PIT,LAC,24.0,17.0
2019,6,2019-10-14,GB,DET,GB,DET,23.0,22.0
2019,7,2019-10-17,DEN,KC,KC,DEN,30.0,6.0
2019,7,2019-10-20,ATL,LAR,LAR,ATL,37.0,10.0
2019,7,2019-10-20,BUF,MIA,BUF,MIA,31.0,21.0
2019,7,2019-10-20,CIN,JAX,JAX,CIN,27.0,17.0
2019,7,2019-10-20,DET,MIN,MIN,DET,42.0,30.0
2019,7,2019-10-20,GB,OAK,GB,OAK,42.0,24.0
2019,7,2019-10-20,IND,HOU,IND,HOU,30.0,23.0
2019,7,2019-10-20,NYG,ARI,ARI,NYG,27.0,21.0
2019,7,2019-10-20,WSH,SF,SF,WSH,9.0,0.0
2019,7,2019-10-20,TEN,LAC,TEN,LAC,23.0,20.0
2019,7,2019-10-20,CHI,NO,NO,CHI,36.0,25.0
2019,7,2019-10-20,SEA,BAL,BAL,SEA,30.0,16.0
2019,7,2019-10-20,DAL,PHI,DAL,PHI,37.0,10.0
2019,7,2019-10-21,NYJ,NE,NE,NYJ,33.0,0.0
2019,8,2019-10-24,MIN,WSH,MIN,WSH,19.0,9.0
2019,8,2019-10-27,ATL,SEA,SEA,ATL,27.0,20.0
2019,8,2019-10-27,BUF,PHI,PHI,BUF,31.0,13.0
2019,8,2019-10-27,CHI,LAC,LAC,CHI,17.0,16.0
2019,8,2019-10-27,DET,NYG,DET,NYG,31.0,26.0
2019,8,2019-10-27,IND,DEN,IND,DEN,15.0,13.0
2019,8,2019-10-27,JAX,NYJ,JAX,NYJ,29.0,15.0
2019,8,2019-10-27,LAR,CIN,LAR,CIN,24.0,10.0
2019,8,2019-10-27,NO,ARI,NO,ARI,31.0,9.0
2019,8,2019-10-27,TEN,TB,TEN,TB,27.0,23.0
2019,8,2019-10-27,SF,CAR,SF,CAR,51.0,13.0
2019,8,2019-10-27,HOU,OAK,HOU,OAK,27.0,24.0
2019,8,2019-10-27,NE,CLE,NE,CLE,27.0,13.0
2019,8,2019-10-27,KC,GB,GB,KC,31.0,24.0
2019,8,2019-10-28,PIT,MIA,PIT,MIA,27.0,14.0
2019,9,2019-10-31,ARI,SF,SF,ARI,28.0,25.0
2019,9,2019-11-03,JAX,HOU,HOU,JAX,26.0,3.0
2019,9,2019-11-03,BUF,WSH,BUF,WSH,24.0,9.0
2019,9,2019-11-03,CAR,TEN,CAR,TEN,30.0,20.0
2019,9,2019-11-03,KC,MIN,KC,MIN,26.0,23.0
2019,9,2019-11-03,MIA,NYJ,MIA,NYJ,26.0,18.0
2019,9,2019-11-03,PHI,CHI,PHI,CHI,22.0,14.0
2019,9,2019-11-03,PIT,IND,PIT,IND,26.0,24.0
2019,9,2019-11-03,OAK,DET,OAK,DET,31.0,24.0
2019,9,2019-11-03,SEA,TB,SEA,TB,40.0,34.0
2019,9,2019-11-03,DEN,CLE,DEN,CLE,24.0,19.0
2019,9,2019-11-03,LAC,GB,LAC,GB,26.0,11.0
2019,9,2019-11-03,BAL,NE,BAL,NE,37.0,20.0
2019,9,2019-11-04,NYG,DAL,DAL,NYG,37.0,18.0
2019,10,2019-11-07,OAK,LAC,OAK,LAC,26.0,24.0
2019,10,2019-11-10,CHI,DET,CHI,DET,20.0,13.0
2019,10,2019-11-10,CIN,BAL,BAL,CIN,49.0,13.0
2019,10,2019-11-10,CLE,BUF,CLE,BUF,19.0,16.0
2019,10,2019-11-10,NO,ATL,ATL,NO,26.0,9.0
2019,10,2019-11-10,NYJ,NYG,NYJ,NYG,34.0,27.0
2019,10,2019-11-10,TB,ARI,TB,ARI,30.0,27.0
2019,10,2019-11-10,TEN,KC,TEN,KC,35.0,32.0
2019,10,2019-11-10,IND,MIA,MIA,IND,16.0,12.0
2019,10,2019-11-10,GB,CAR,GB,CAR,24.0,16.0
2019,10,2019-11-10,PIT,LAR,PIT,LAR,17.0,12.0
2019,10,2019-11-10,DAL,MIN,MIN,DAL,28.0,24.0
2019,10,2019-11-11,SF,SEA,SEA,SF,27.0,24.0
2019,11,2019-11-14,CLE,PIT,CLE,PIT,21.0,7.0
2019,11,2019-11-17,BAL,HOU,BAL,HOU,41.0,7.0
2019,11,2019-11-17,CAR,ATL,ATL,CAR,29.0,3.0
2019,11,2019-11-17,DET,DAL,DAL,DET,35.0,27.0
2019,11,2019-11-17,IND,JAX,IND,JAX,33.0,13.0
2019,11,2019-11-17,MIA,BUF,BUF,MIA,37.0,20.0
2019,11,2019-11-17,MIN,DEN,MIN,DEN,27.0,23.0
2019,11,2019-11-17,TB,NO,NO,TB,34.0,17.0
2019,11,2019-11-17,WSH,NYJ,NYJ,WSH,34.0,17.0
2019,11,2019-11-17,SF,ARI,SF,ARI,36.0,26.0
2019,11,2019-11-17,OAK,CIN,OAK,CIN,17.0,10.0
2019,11,2019-11-17,PHI,NE,NE,PHI,17.0,10.0
2019,11,2019-11-17,LAR,CHI,LAR,CHI,17.0,7.0
2019,11,2019-11-18,LAC,KC,KC,LAC,24.0,17.0
2019,12,2019-11-21,HOU,IND,HOU,IND,20.0,17.0
2019,12,2019-11-24,ATL,TB,TB,ATL,35.0,22.0
2019,12,2019-11-24,BUF,DEN,BUF,DEN,20.0,3.0
2019,12,2019-11-24,CHI,NYG,CHI,NYG,19.0,14.0
2019,12,2019-11-24,CIN,PIT,PIT,CIN,16.0,10.0
2019,12,2019-11-24,CLE,MIA,CLE,MIA,41.0,24.0
2019,12,2019-11-24,NO,CAR,NO,CAR,34.0,31.0
2019,12,2019-11-24,NYJ,OAK,NYJ,OAK,34.0,3.0
2019,12,2019-11-24,PHI,SEA,SEA,PHI,17.0,9.0
2019,12,2019-11-24,WSH,DET,WSH,DET,19.0,16.0
2019,12,2019-11-24,TEN,JAX,TEN,JAX,42.0,20.0
2019,12,2019-11-24,NE,DAL,NE,DAL,13.0,9.0
2019,12,2019-11-24,SF,GB,SF,GB,37.0,8.0
2019,12,2019-11-25,LAR,BAL,BAL,LAR,45.0,6.0
2019,13,2019-11-28,DET,CHI,CHI,DET,24.0,20.0
2019,13,2019-11-28,DAL,BUF,BUF,DAL,26.0,15.0
2019,13,2019-11-28,ATL,NO,NO,ATL,26.0,18.0
2019,13,2019-12-01,BAL,SF,BAL,SF,20.0,17.0
2019,13,2019-12-01,CAR,WSH,WSH,CAR,29.0,21.0
2019,13,2019-12-01,CIN,NYJ,CIN,NYJ,22.0,6.0
2019,13,2019-12-01,IND,TEN,TEN,IND,31.0,17.0
2019,13,2019-12-01,JAX,TB,TB,JAX,28.0,11.0
2019,13,2019-12-01,MIA,PHI,MIA,PHI,37.0,31.0
2019,13,2019-12-01,NYG,GB,GB,NYG,31.0,13.0
2019,13,2019-12-01,PIT,CLE,PIT,CLE,20.0,13.0
2019,13,2019-12-01,ARI,LAR,LAR,ARI,34.0,7.0
2019,13,2019-12-01,DEN,LAC,DEN,LAC,23.0,20.0
2019,13,2019-12-01,KC,OAK,KC,OAK,40.0,9.0
2019,13,2019-12-01,HOU,NE,HOU,NE,28.0,22.0
2019,13,2019-12-02,SEA,MIN,SEA,MIN,37.0,30.0
2019,14,2019-12-05,CHI,DAL,CHI,DAL,31.0,24.0
2019,14,2019-12-08,ATL,CAR,ATL,CAR,40.0,20.0
2019,14,2019-12-08,BUF,BAL,BAL,BUF,24.0,17.0
2019,14,2019-12-08,CLE,CIN,CLE,CIN,27.0,19.0
2019,14,2019-12-08,GB,WSH,GB,WSH,20.0,15.0
2019,14,2019-12-08,HOU,DEN,DEN,HOU,38.0,24.0
2019,14,2019-12-08,MIN,DET,MIN,DET,20.0,7.0
2019,14,2019-12-08,NO,SF,SF,NO,48.0,46.0
2019,14,2019-12-08,NYJ,MIA,NYJ,MIA,22.0,21.0
2019,14,2019-12-08,TB,IND,TB,IND,38.0,35.0
2019,14,2019-12-08,JAX,LAC,LAC,JAX,45.0,10.0
2019,14,2019-12-08,ARI,PIT,PIT,ARI,23.0,17.0
2019,14,2019-12-08,NE,KC,KC,NE,23.0,16.0
2019,14,2019-12-08,OAK,TEN,TEN,OAK,42.0,21.0
2019,14,2019-12-08,LAR,SEA,LAR,SEA,28.0,12.0
2019,14,2019-12-09,PHI,NYG,PHI,NYG,23.0,17.0
2019,15,2019-12-12,BAL,NYJ,BAL,NYJ,42.0,21.0
2019,15,2019-12-15,CAR,SEA,SEA,CAR,30.0,24.0
2019,15,2019-12-15,CIN,NE,NE,CIN,34.0,13.0
2019,15,2019-12-15,DET,TB,TB,DET,38.0,17.0
2019,15,2019-12-15,GB,CHI,GB,CHI,21.0,13.0
2019,15,2019-12-15,KC,DEN,KC,DEN,23.0,3.0
2019,15,2019-12-15,NYG,MIA,NYG,MIA,36.0,20.0
2019,15,2019-12-15,TEN,HOU,HOU,TEN,24.0,21.0
2019,15,2019-12-15,WSH,PHI,PHI,WSH,37.0,27.0
2019,15,2019-12-15,ARI,CLE,ARI,CLE,38.0,24.0
2019,15,2019-12-15,LAC,MIN,MIN,LAC,39.0,10.0
2019,15,2019-12-15,OAK,JAX,JAX,OAK,20.0,16.0
2019,15,2019-12-15,DAL,LAR,DAL,LAR,44.0,21.0
2019,15,2019-12-15,SF,ATL,ATL,SF,29.0,22.0
2019,15,2019-12-15,PIT,BUF,BUF,PIT,17.0,10.0
2019,15,2019-12-16,NO,IND,NO,IND,34.0,7.0
2019,16,2019-12-21,TB,HOU,HOU,TB,23.0,20.0
2019,16,2019-12-21,NE,BUF,NE,BUF,24.0,17.0
2019,16,2019-12-21,SF,LAR,SF,LAR,34.0,31.0
2019,16,2019-12-22,ATL,JAX,ATL,JAX,24.0,12.0
2019,16,2019-12-22,CLE,BAL,BAL,CLE,31.0,15.0
2019,16,2019-12-22,IND,CAR,IND,CAR,38.0,6.0
2019,16,2019-12-22,MIA,CIN,MIA,CIN,38.0,35.0
2019,16,2019-12-22,NYJ,PIT,NYJ,PIT,16.0,10.0
2019,16,2019-12-22,TEN,NO,NO,TEN,38.0,28.0
2019,16,2019-12-22,WSH,NYG,NYG,WSH,41.0,35.0
2019,16,2019-12-22,DEN,DET,DEN,DET,27.0,17.0
2019,16,2019-12-22,LAC,OAK,OAK,LAC,24.0,17.0
2019,16,2019-12-22,PHI,DAL,PHI,DAL,17.0,9.0
2019,16,2019-12-22,SEA,ARI,ARI,SEA,27.0,13.0
2019,16,2019-12-22,CHI,KC,KC,CHI,26.0,3.0
2019,16,2019-12-23,MIN,GB,GB,MIN,23.0,10.0
2019,17,2019-12-29,BUF,NYJ,NYJ,BUF,13.0,6.0
2019,17,2019-12-29,CAR,NO,NO,CAR,42.0,10.0
2019,17,2019-12-29,CIN,CLE,CIN,CLE,33.0,23.0
2019,17,2019-12-29,DET,GB,GB,DET,23.0,20.0
2019,17,2019-12-29,KC,LAC,KC,LAC,31.0,21.0
2019,17,2019-12-29,MIN,CHI,CHI,MIN,21.0,19.0
2019,17,2019-12-29,NE,MIA,MIA,NE,27.0,24.0
2019,17,2019-12-29,TB,ATL,ATL,TB,28.0,22.0
2019,17,2019-12-29,BAL,PIT,BAL,PIT,28.0,10.0
2019,17,2019-12-29,DAL,WSH,DAL,WSH,47.0,16.0
2019,17,2019-12-29,DEN,OAK,DEN,OAK,16.0,15.0
2019,17,2019-12-29,HOU,TEN,TEN,HOU,35.0,14.0
2019,17,2019-12-29,JAX,IND,JAX,IND,38.0,20.0
2019,17,2019-12-29,LAR,ARI,LAR,ARI,31.0,24.0
2019,17,2019-12-29,NYG,PHI,PHI,NYG,34.0,17.0
2019,17,2019-12-29,SEA,SF,SF,SEA,26.0,21.0
2020,1,2020-09-10,KC,HOU,KC,HOU,34.0,20.0
2020,1,2020-09-13,ATL,SEA,SEA,ATL,38.0,25.0
2020,1,2020-09-13,BAL,CLE,BAL,CLE,38.0,6.0
2020,1,2020-09-13,BUF,NYJ,BUF,NYJ,27.0,17.0
2020,1,2020-09-13,CAR,LV,LV,CAR,34.0,30.0
2020,1,2020-09-13,DET,CHI,CHI,DET,27.0,23.0
2020,1,2020-09-13,JAX,IND,JAX,IND,27.0,20.0
2020,1,2020-09-13,MIN,GB,GB,MIN,43.0,34.0
2020,1,2020-09-13,NE,MIA,NE,MIA,21.0,11.0
2020,1,2020-09-13,WSH,PHI,WSH,PHI,27.0,17.0
2020,1,2020-09-13,CIN,LAC,LAC,CIN,16.0,13.0
2020,1,2020-09-13,NO,TB,NO,TB,34.0,23.0
2020,1,2020-09-13,SF,ARI,ARI,SF,24.0,20.0
2020,1,2020-09-13,LAR,DAL,LAR,DAL,20.0,17.0
2020,1,2020-09-14,NYG,PIT,PIT,NYG,26.0,16.0
2020,1,2020-09-14,DEN,TEN,TEN,DEN,16.0,14.0
2020,2,2020-09-17,CLE,CIN,CLE,CIN,35.0,30.0
2020,2,2020-09-20,CHI,NYG,CHI,NYG,17.0,13.0
2020,2,2020-09-20,DAL,ATL,DAL,ATL,40.0,39.0
2020,2,2020-09-20,GB,DET,GB,DET,42.0,21.0
2020,2,2020-09-20,IND,MIN,IND,MIN,28.0,11.0
2020,2,2020-09-20,MIA,BUF,BUF,MIA,31.0,28.0
2020,2,2020-09-20,NYJ,SF,SF,NYJ,31.0,13.0
2020,2,2020-09-20,PHI,LAR,LAR,PHI,37.0,19.0
2020,2,2020-09-20,PIT,DEN,PIT,DEN,26.0,21.0
2020,2,2020-09-20,TB,CAR,TB,CAR,31.0,17.0
