Year,Week,EntryName,Primary_Archetype_AsOf,Picks_Used_So_Far,Team,Estimated_Pick_Pct,Entry_Alive_Prob_Entering_Week,Is_Upcoming_Week
2026,17,!!Sphincter-1,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-1,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-1,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-10,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-2,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-3,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-4,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-5,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-6,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-7,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-8,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,GB,0.43111511656576906,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,BUF,0.18417965671214032,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,CHI,0.16399489485416838,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,HOU,0.08988134841833459,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,LA,0.05032705122902048,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,PHI,0.044116226114032306,0.00027495980504722655,False
2026,17,!!Sphincter-9,Planner,1,DEN,0.036385706106534924,0.00027495980504722655,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,!APOPHIS 4-13-2029!$-2,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,GB,0.40074427021259934,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,CHI,0.15872863982707522,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,BUF,0.15465664264933432,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,HOU,0.08718629099080331,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,SEA,0.07075763321680052,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,LA,0.048632344412946796,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,PHI,0.04147012231936302,0.000269924103013561,False
2026,17,!BADBEATINCOMING-2,EV Hunter,1,DEN,0.037824056371077434,0.000269924103013561,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,!BADBEATINCOMING-3,EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,""" THE COOLER""-1",EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,""" THE COOLER""-1",EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-1",EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,"""THE CINCERO KID""-2",EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,# lets go-1,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,### AVERIE-1,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,### AVERIE-2,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,### AVERIE-3,EV Hunter,1,GB,0.40074427021259934,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,CHI,0.15872863982707522,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,BUF,0.15465664264933432,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,HOU,0.08718629099080331,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,SEA,0.07075763321680052,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,LA,0.048632344412946796,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,PHI,0.04147012231936302,0.000269924103013561,False
2026,17,### AVERIE-3,EV Hunter,1,DEN,0.037824056371077434,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,GB,0.40074427021259934,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,CHI,0.15872863982707522,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,BUF,0.15465664264933432,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,HOU,0.08718629099080331,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,SEA,0.07075763321680052,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,LA,0.048632344412946796,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,PHI,0.04147012231936302,0.000269924103013561,False
2026,17,### AVERIE-6,EV Hunter,1,DEN,0.037824056371077434,0.000269924103013561,False
2026,17,### AVERIE-7,EV Hunter,1,GB,0.39927327026568704,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,BUF,0.17029007287113934,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,CHI,0.15146859332245516,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,HOU,0.08595499471296712,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,SEA,0.07158189907519695,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,LA,0.046660174921512185,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,PHI,0.04062707778182945,0.00033532687794812625,False
2026,17,### AVERIE-7,EV Hunter,1,DEN,0.03414391704921273,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,GB,0.39927327026568704,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,BUF,0.17029007287113934,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,CHI,0.15146859332245516,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,HOU,0.08595499471296712,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,SEA,0.07158189907519695,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,LA,0.046660174921512185,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,PHI,0.04062707778182945,0.00033532687794812625,False
2026,17,### AVERIE-8,EV Hunter,1,DEN,0.03414391704921273,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,GB,0.39927327026568704,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,BUF,0.17029007287113934,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,CHI,0.15146859332245516,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,HOU,0.08595499471296712,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,SEA,0.07158189907519695,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,LA,0.046660174921512185,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,PHI,0.04062707778182945,0.00033532687794812625,False
2026,17,### AVERIE-9,EV Hunter,1,DEN,0.03414391704921273,0.00033532687794812625,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,#1 FROGVILLE-1,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,#1 FROGVILLE-2,EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,#808 PAKE-1,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,#808 PAKE-1,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,#808 PAKE-10,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,#808 PAKE-10,EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,#808 PAKE-2,EV Hunter,1,GB,0.39018750825584075,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,BUF,0.20015606845755227,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,CHI,0.13716530694023316,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,HOU,0.08244911254094113,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,SEA,0.06883277569271617,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,LA,0.04663749104490392,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,PHI,0.04083681108715197,0.0002747212119084251,False
2026,17,#808 PAKE-2,EV Hunter,1,DEN,0.03373492598066061,0.0002747212119084251,False
2026,17,#808 PAKE-8,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,#808 PAKE-8,EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
2026,17,#808 PAKE-9,EV Hunter,1,DEN,0.03778981210440171,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,GB,0.39902247695913784,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,CHI,0.1575284081763875,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,BUF,0.1571314299654448,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,HOU,0.08612874865467623,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,SEA,0.07277287638824961,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,LA,0.04786379161596875,0.00026888492755796067,False
2026,17,#BOIKERUP-1,EV Hunter,1,PHI,0.04176245613573366,0.00026888492755796067,False
